kicker_name,kick_distance,kicking_team,kick_off_yard_line,kicking_start,kick_name,return_distance
M.Stover,67,BLT,30,3.,J.Cribbs,32
P.Dawson,63,CLV,30,7.,Y.Figurs,28
M.Stover,60,BLT,30,10.,J.Cribbs,35
T.Sauerbrun,77,DEN,30,-7.,C.Henry,42
J.Hanson,64,DET,35,1.,K.Robinson,18
J.Brown,71,SEA,30,-1.,D.Hall,35
R.Longwell,63,MIN,30,7.,A.Bradshaw,28
J.Scobee,61,JAX,30,9.,T.McGee,26
P.Dawson,63,CLV,35,2.,J.Jones,18
T.Sauerbrun,35,DEN,30,35.,R.Davis,11
J.Brown,64,SEA,30,6.,C.Buckhalter,29
J.Brown,65,SEA,30,5.,C.Buckhalter,35
R.Longwell,65,MIN,30,5.,A.Cason,35
R.Longwell,35,MIN,45,20.,M.Furrey,10
J.Feely,57,MIA,8,35.,D.Bowens,9
D.Akers,68,PHI,30,2.,A.Bradshaw,35
J.Hanson,48,DET,30,22.,N.Jones,13
N.Folk,46,DAL,30,24.,B.Saipaia,11
J.Feely,46,MIA,30,24.,F.Jackson,11
J.Brown,68,SEA,30,2.,S.Breaston,33
R.Lloyd,55,BLT,30,15.,L.Lawton,20
S.Koch,54,BLT,20,26.,T.Rushing,9
R.Lloyd,64,BLT,35,1.,T.Rushing,22
J.Scobee,48,JAX,30,22.,N.Davenport,13
N.Rackers,69,ARZ,35,-4.,P.Thomas,24
J.Carney,58,KC,35,7.,C.Barclay,13
J.Kasay,66,CAR,30,4.,N.Burleson,31
A.Vinatieri,60,IND,30,10.,C.Carr,35
J.Wilkins,61,SL,30,9.,A.Rossum,26
K.Brown,50,HST,30,20.,D.Reid,15
A.Vinatieri,70,IND,30,0.,A.Davis,35
J.Carney,60,KC,30,10.,A.Cason,35
S.Graham,68,CIN,30,2.,J.Cribbs,33
R.Lindell,71,BUF,30,-1.,A.Bradshaw,36
J.Nedney,65,SF,30,5.,M.Spurlock,30
N.Kaeding,58,SD,30,12.,G.Martinez,35
M.Bryant,65,TB,30,5.,R.Robinson,60
J.Feely,56,MIA,30,14.,G.Holt,21
J.Hanson,59,DET,30,11.,T.Williams,24
N.Rackers,74,ARZ,15,11.,D.Stanley,24
J.Brown,35,SEA,30,35.,M.Sellers,13
J.Brown,67,SEA,30,3.,T.Williams,32
J.Brown,63,SEA,30,7.,T.Williams,28
J.Scobee,66,JAX,35,-1.,C.Jackson,20
N.Kaeding,45,SD,30,25.,W.Andrews,10
J.Carney,69,NYG,30,1.,R.Cartwright,35
S.Graham,49,CIN,30,21.,J.Leonhard,14
M.Prater,63,DEN,30,7.,J.Higgins,58
A.Vinatieri,71,IND,30,-1.,C.Taylor,35
R.Gould,68,CHI,15,17.,J.Stewart,18
Je.Reed,69,PIT,35,-4.,J.Cribbs,22
J.Carney,62,NYG,30,8.,G.Holt,27
R.Longwell,67,MIN,30,3.,J.Stewart,32
M.Bryant,66,TB,35,-1.,D.Manning,25
M.Stover,45,BLT,30,25.,C.Ali,10
M.Crosby,73,GB,30,-3.,D.Jackson,35
N.Novak,59,KC,30,11.,A.Hall,24
M.Prater,68,DEN,30,2.,J.Charles,35
J.Brown,72,SL,15,13.,L.McKelvin,35
S.Janikowski,72,OAK,30,-2.,D.Sproles,67
D.Akers,59,PHI,30,11.,D.Hester,24
J.Nedney,73,SF,30,-3.,E.Hobbs,35
S.Gostkowski,61,NE,30,9.,A.Rossum,26
N.Rackers,71,ARZ,35,-6.,L.McKelvin,26
M.Crosby,65,GB,30,5.,J.Wilson,30
N.Folk,50,DAL,15,35.,S.Morey,8
S.Gostkowski,59,NE,35,6.,C.Gordon,18
R.Gould,64,CHI,35,1.,M.Hicks,31
S.Suisham,66,WAS,35,-1.,J.Cribbs,24
P.Dawson,71,CLV,30,-1.,R.Cartwright,36
J.Feely,69,NYJ,30,1.,D.Savage,35
O.Mare,55,SEA,30,15.,M.Robinson,20
Je.Reed,70,PIT,30,0.,A.Bradshaw,35
A.Vinatieri,71,IND,30,-1.,C.Carr,35
M.Crosby,68,GB,30,2.,C.Carr,33
C.Barth,63,KC,30,7.,C.Smith,28
C.Barth,57,KC,30,13.,B.Clark,22
M.Stover,68,BLT,35,-3.,J.Cribbs,23
J.Carney,60,NYG,30,10.,M.Austin,25
O.Mare,66,SEA,30,4.,T.Ginn,31
R.Gould,56,CHI,30,14.,C.Carr,21
N.Kaeding,71,SD,30,-1.,K.Robinson,36
L.Tynes,63,NYG,30,7.,Q.Demps,28
N.Rackers,67,ARZ,30,3.,A.Rossum,35
S.Hauschka,64,BLT,30,6.,Q.Demps,29
D.Akers,59,PHI,30,11.,J.Arrington,24
R.Lloyd,66,CAR,35,-1.,W.Blackmon,18
S.Hauschka,67,BLT,30,3.,G.Holt,32
M.Prater,35,DEN,30,35.,D.Keller,9
J.Scobee,74,JAX,30,-4.,A.Davis,35
N.Kaeding,50,SD,30,20.,L.Lawton,15
K.Brown,55,HST,30,15.,W.Blackmon,20
M.Crosby,42,GB,30,28.,C.White,7
R.Gould,60,CHI,30,10.,B.Witherspoon,35
J.Brown,73,SL,30,-3.,J.Wilson,38
J.Nedney,69,SF,30,1.,T.Ginn,34
C.Barth,48,KC,30,22.,D.Sproles,13
R.Bironas,73,TEN,30,-3.,A.Davis,38
S.Gostkowski,63,NE,30,7.,S.Breaston,28
D.Carpenter,54,MIA,30,16.,K.Robinson,19
C.Barth,46,KC,30,24.,P.Cobbs,11
D.Carpenter,68,MIA,35,-3.,J.Charles,24
R.Longwell,67,MIN,30,3.,J.Norwood,35
J.Carney,66,NYG,30,4.,M.Hicks,35
J.Hanson,59,DET,35,6.,W.Blackmon,2
S.Suisham,48,WAS,30,22.,B.Bajema,13
D.Carpenter,44,MIA,30,26.,R.Turner,9
S.Hauschka,60,BLT,30,10.,M.Griffin,25
D.Akers,70,PHI,30,0.,A.Bradshaw,65
D.Akers,66,PHI,15,19.,M.Goodson,16
T.Morstead,68,NO,30,2.,E.Hobbs,63
M.Nugent,47,TB,30,23.,Sp.Johnson,12
D.Carpenter,59,MIA,30,11.,R.Parrish,24
R.Lindell,68,BUF,30,2.,P.Cobbs,33
J.Reed,62,PIT,30,8.,D.Williams,27
B.Cundiff,64,CLV,30,6.,S.Logan,29
Josh.Brown,61,SL,35,4.,M.Thomas,21
R.Bironas,60,TEN,30,10.,J.Edelman,25
S.Gostkowski,56,NE,30,14.,M.Jones,21
S.Gostkowski,54,NE,35,11.,M.Jones,16
P.McAfee,73,IND,30,-3.,D.Amendola,38
J.Reed,63,PIT,30,7.,P.Harvin,28
N.Kaeding,44,SD,30,26.,M.Cox,9
S.Graham,63,CIN,30,7.,J.Knox,28
S.Suisham,54,WAS,30,16.,E.Hobbs,19
L.Tynes,65,NYG,30,5.,E.Hobbs,35
R.Lindell,65,BUF,35,0.,A.Davis,26
M.Koenen,67,ATL,30,3.,C.Roby,35
R.Gould,69,CHI,35,-4.,L.Stephens-Howling,30
N.Rackers,65,ARZ,30,5.,D.Manning,35
J.Reed,64,PIT,30,6.,B.Scott,29
D.Carpenter,75,MIA,30,-5.,C.Smith,35
O.Mare,61,SEA,30,9.,L.Stephens-Howling,26
T.Morstead,74,NO,30,-4.,C.Smith,35
L.Tynes,53,NYG,30,17.,A.Stecker,18
L.Tynes,65,NYG,30,5.,E.Weems,30
N.Rackers,66,ARZ,30,4.,D.Amendola,31
S.Gostkowski,64,NE,30,6.,D.Lowery,29
D.Akers,70,PHI,30,0.,D.Thomas,35
D.Colquitt,64,KC,20,16.,D.Sproles,19
N.Rackers,69,ARZ,30,1.,K.Britt,35
S.Gostkowski,63,NE,30,7.,C.Roby,28
J.Feely,70,NYJ,30,0.,F.Jackson,35
R.Bironas,68,TEN,30,2.,C.Simpson,33
L.Tynes,65,NYG,30,5.,F.Jones,30
D.Carpenter,63,MIA,35,2.,B.Witherspoon,20
D.Akers,67,PHI,35,-2.,D.Hixon,31
R.Gould,60,CHI,30,10.,L.Webb,25
R.Lloyd,35,CAR,30,35.,J.Kennedy,6
N.Kaeding,64,SD,30,6.,K.Britt,29
R.Lloyd,68,CAR,30,2.,D.Hixon,35
P.Dawson,35,CLV,30,35.,S.Williams,7
M.Nugent,45,ARZ,30,25.,M.Karney,10
R.Gould,61,CHI,30,9.,P.Harvin,26
R.Longwell,53,MIN,30,17.,D.Manning,18
R.Longwell,58,MIN,30,12.,D.Hixon,23
K.Brown,71,HST,30,-1.,M.Slater,35
R.Gould,69,CHI,30,1.,D.Williams,34
M.Crosby,68,GB,35,-3.,L.Stephens-Howling,16
N.Rackers,60,ARZ,35,5.,C.Roby,12
R.Longwell,62,MIN,30,8.,C.Roby,27
R.Gould,67,CHI,30,3.,S.Logan,32
L.Tynes,64,NYG,30,6.,M.Goodson,29
R.Bironas,65,TEN,35,0.,Y.Figurs,25
M.Nugent,74,CIN,30,-4.,J.Parmele,39
A.Lee,35,SF,20,45.,H.Evans,9
R.Succop,65,KC,30,5.,K.Williams,30
R.Longwell,70,MIN,30,0.,S.Logan,35
M.Koenen,74,ATL,30,-4.,C.Roby,39
T.Morstead,66,NO,30,4.,E.Weems,35
G.Gano,68,WAS,35,-3.,M.Gilyard,26
S.Janikowski,48,OAK,30,22.,L.Stephens-Howling,13
O.Mare,68,SEA,30,2.,D.Sproles,33
D.Carpenter,62,MIA,35,3.,B.Smith,54
J.Scobee,74,JAX,30,-4.,J.Tryon,39
P.McAfee,71,IND,35,-6.,T.Underwood,29
N.Rackers,49,HST,30,21.,R.Cartwright,14
B.Cundiff,68,BLT,30,2.,E.Royal,33
D.Akers,65,PHI,30,5.,T.Ginn,35
J.Nedney,67,SF,35,-2.,J.Calvin,38
N.Folk,52,NYJ,30,18.,P.Harvin,17
J.Reed,61,PIT,30,9.,J.Cribbs,26
R.Longwell,59,MIN,30,11.,A.Owusu-Ansah,24
R.Bironas,69,TEN,30,1.,D.Karim,34
J.Nedney,61,SF,30,9.,M.Goodson,26
R.Succop,63,KC,30,7.,D.Karim,35
Josh.Brown,69,SL,30,1.,M.Spurlock,35
J.Feely,73,ARZ,30,-3.,L.Washington,38
J.Kapinos,64,IND,30,6.,J.Jones,35
N.Folk,72,NYJ,30,-2.,S.Logan,35
S.Janikowski,44,OAK,30,26.,T.Copper,9
M.Crosby,63,GB,30,7.,B.McCann,28
M.Koenen,66,ATL,30,4.,D.Reed,31
R.Bironas,73,TEN,30,-3.,N.Carroll,38
M.Prater,69,DEN,30,1.,J.Arenas,35
J.Nedney,65,SF,35,0.,D.Amendola,15
J.Reed,65,PIT,30,5.,B.Tate,35
N.Rackers,59,HST,30,11.,B.Smith,24
S.Janikowski,56,OAK,30,14.,I.Redman,21
P.McAfee,67,IND,30,3.,B.Tate,32
N.Kaeding,54,SD,35,11.,S.Larsen,16
J.Scobee,66,JAX,30,4.,D.Ware,35
D.Carpenter,35,MIA,30,35.,M.Reece,7
R.Gould,62,CHI,30,8.,J.Calvin,27
C.Stitser,54,CIN,35,11.,C.Roby,13
R.Lindell,65,BUF,30,5.,J.Webb,30
R.Bironas,60,TEN,30,10.,D.Karim,25
M.Koenen,60,ATL,30,10.,M.Spurlock,25
P.McAfee,67,IND,30,3.,M.Mariani,35
M.Crosby,67,GB,30,3.,S.Logan,35
S.Suisham,67,PIT,30,3.,B.Scott,32
S.Graham,60,NE,30,10.,D.Manning,25
S.Graham,66,NE,30,4.,D.Hester,61
J.Feely,50,ARZ,30,20.,L.Ball,15
B.Cundiff,56,BLT,30,14.,P.Thomas,21
C.Stitser,52,CIN,30,18.,J.Cribbs,17
C.Stitser,53,CIN,30,17.,J.Cribbs,18
C.Stitser,35,CIN,30,35.,M.Benard,5
D.Akers,60,PHI,30,10.,D.Ware,25
S.Hauschka,44,DEN,30,26.,R.Cartwright,9
S.Graham,49,NE,35,16.,N.Roosevelt,15
R.Lindell,58,BUF,30,12.,S.Morris,23
B.Cundiff,72,BLT,30,-2.,J.Cribbs,37
P.Dawson,69,CLV,35,-4.,J.Parmele,15
D.Rayner,47,DET,30,23.,N.Carroll,12
M.Crosby,56,GB,30,14.,D.Ware,21
R.Longwell,64,MIN,35,1.,C.Hall,15
R.Longwell,63,MIN,30,7.,S.Logan,28
J.Reed,62,SF,30,8.,A.Roberts,27
M.Crosby,57,GB,30,13.,J.Snelling,22
M.Crosby,50,GB,30,20.,B.Finneran,15
T.Morstead,68,NO,35,-3.,R.Cobb,27
M.Crosby,67,GB,35,-2.,D.Sproles,19
T.Morstead,73,NO,35,-8.,R.Cobb,108
M.Crosby,68,GB,35,-3.,D.Sproles,57
M.Crosby,46,GB,35,19.,J.Collins,7
B.Cundiff,74,BLT,35,-9.,A.Brown,41
B.Cundiff,72,BLT,35,-7.,A.Brown,31
R.Gould,70,CHI,35,-5.,E.Weems,20
M.Nugent,73,CIN,35,-8.,J.Cribbs,51
P.Dawson,70,CLV,35,-5.,B.Tate,35
P.Dawson,73,CLV,35,-8.,B.Tate,18
P.Dawson,70,CLV,35,-5.,B.Tate,14
M.Nugent,73,CIN,35,-8.,J.Cribbs,29
M.Nugent,48,CIN,35,17.,J.Cribbs,11
P.McAfee,71,IND,35,-6.,D.Manning,46
B.Hartmann,70,HST,35,-5.,J.Lefeged,24
R.Lindell,60,BUF,35,5.,J.Arenas,13
R.Lindell,66,BUF,35,-1.,J.Arenas,20
R.Succop,71,KC,35,-6.,B.Smith,21
R.Lindell,65,BUF,35,0.,J.Arenas,22
R.Lindell,70,BUF,35,-5.,D.McCluster,35
R.Lindell,63,BUF,35,2.,D.McCluster,14
Josh.Brown,71,SL,35,-6.,D.Lewis,18
A.Henery,70,PHI,35,-5.,J.Norwood,23
A.Henery,70,PHI,35,-5.,J.Norwood,29
Josh.Brown,70,SL,35,-5.,D.Lewis,18
C.Henry,36,PHI,35,29.,E.Sims,10
A.Henery,71,PHI,35,-6.,J.Norwood,26
J.Hanson,64,DET,35,1.,S.Stroughter,78
O.Mare,59,CAR,35,6.,L.Stephens-Howling,27
J.Feely,70,ARZ,35,-5.,M.Goodson,31
N.Kaeding,68,SD,35,-3.,P.Harvin,103
R.Longwell,59,MIN,35,6.,J.Hester,24
R.Longwell,70,MIN,35,-5.,R.Goodman,26
R.Longwell,47,MIN,35,18.,K.Sperry,13
M.Scifres,65,SD,35,0.,L.Booker,20
M.Scifres,44,SD,35,21.,E.Griffen,7
D.Akers,69,SF,35,-4.,L.Washington,28
D.Akers,71,SF,35,-6.,L.Washington,22
S.Hauschka,67,SEA,35,-2.,T.Ginn,102
D.Akers,68,SF,35,-3.,L.Washington,27
L.Tynes,64,NYG,35,1.,B.Banks,24
L.Tynes,71,NYG,35,-6.,B.Banks,24
G.Gano,68,WAS,35,-3.,D.Thomas,21
N.Folk,55,NYJ,35,10.,J.Phillips,16
D.Buehler,62,DAL,35,3.,A.Cromartie,19
D.Buehler,74,DAL,35,-9.,A.Cromartie,22
D.Buehler,72,DAL,35,-7.,J.McKnight,27
N.Folk,68,NYJ,35,-3.,D.Murray,14
D.Buehler,59,DAL,35,6.,A.Cromartie,10
S.Gostkowski,67,NE,35,-2.,E.Gates,18
D.Carpenter,71,MIA,35,-6.,J.Edelman,28
D.Carpenter,66,MIA,35,-1.,J.Edelman,37
D.Carpenter,49,MIA,35,16.,R.Gronkowski,11
D.Carpenter,65,MIA,35,0.,M.Slater,22
S.Gostkowski,69,NE,35,-4.,E.Gates,21
S.Gostkowski,64,NE,35,1.,E.Gates,21
S.Gostkowski,64,NE,35,1.,E.Gates,25
R.Lindell,63,BUF,35,2.,N.Miller,16
R.Lindell,69,BUF,35,-4.,N.Miller,18
R.Lindell,63,BUF,35,2.,N.Miller,12
R.Lindell,68,BUF,35,-3.,N.Miller,15
M.Crosby,66,GB,35,-1.,M.Goodson,16
M.Crosby,69,GB,35,-4.,M.Goodson,22
M.Crosby,68,GB,35,-3.,M.Goodson,24
M.Crosby,65,GB,35,0.,M.Goodson,23
O.Mare,69,CAR,35,-4.,R.Cobb,30
M.Crosby,70,GB,35,-5.,M.Goodson,22
J.Hanson,65,DET,35,0.,D.McCluster,35
J.Hanson,70,DET,35,-5.,D.McCluster,15
J.Hanson,66,DET,35,-1.,D.McCluster,19
P.Dawson,71,CLV,35,-6.,J.Lefeged,18
P.McAfee,72,IND,35,-7.,J.Cribbs,52
P.Dawson,65,CLV,35,0.,J.Lefeged,32
P.McAfee,71,IND,35,-6.,J.Cribbs,28
P.Dawson,64,CLV,35,1.,J.Lefeged,16
R.Longwell,60,MIN,35,5.,M.Spurlock,21
R.Longwell,69,MIN,35,-4.,P.Parker,24
R.Longwell,63,MIN,35,2.,P.Parker,30
R.Longwell,67,MIN,35,-2.,P.Parker,16
M.Koenen,71,TB,35,-6.,L.Booker,15
M.Koenen,57,TB,35,8.,P.Harvin,2
T.Morstead,67,NO,35,-2.,D.Hester,29
T.Morstead,70,NO,35,-5.,J.Knox,30
T.Morstead,64,NO,35,1.,D.Hester,18
R.Gould,68,CHI,35,-3.,D.Sproles,24
J.Scobee,69,JAX,35,-4.,A.Cromartie,39
N.Folk,63,NYJ,35,2.,D.Karim,7
J.Scobee,70,JAX,35,-5.,A.Cromartie,46
N.Folk,50,NYJ,35,15.,M.Owens,13
N.Folk,68,NYJ,35,-3.,D.Karim,26
N.Folk,62,NYJ,35,3.,D.Karim,15
N.Folk,67,NYJ,35,-2.,D.Karim,17
N.Folk,64,NYJ,35,1.,D.Karim,26
S.Hauschka,70,SEA,35,-5.,A.Brown,23
S.Suisham,63,PIT,35,2.,L.Washington,21
S.Suisham,70,PIT,35,-5.,L.Washington,18
R.Bironas,71,TEN,35,-6.,D.Reed,25
R.Bironas,72,TEN,35,-7.,D.Reed,77
R.Bironas,71,TEN,35,-6.,D.Reed,23
J.Feely,66,ARZ,35,-1.,B.Banks,25
J.Feely,73,ARZ,35,-8.,B.Banks,23
J.Feely,73,ARZ,35,-8.,B.Banks,31
G.Gano,65,WAS,35,0.,A.Jefferson,32
J.Feely,64,ARZ,35,1.,B.Banks,26
D.Akers,65,SF,35,0.,B.McCann,26
D.Buehler,57,DAL,35,8.,K.Hunter,43
M.Nugent,73,CIN,35,-8.,C.Vaughn,23
B.Hartmann,72,HST,35,-7.,E.Gates,39
D.Carpenter,74,MIA,35,-9.,D.Manning,34
D.Carpenter,71,MIA,35,-6.,D.Manning,43
B.Hartmann,68,HST,35,-3.,E.Gates,11
S.Gostkowski,69,NE,35,-4.,R.Goodman,24
N.Novak,48,SD,35,17.,J.Edelman,20
S.Gostkowski,68,NE,35,-3.,R.Goodman,27
N.Novak,69,SD,35,-4.,J.Edelman,19
S.Gostkowski,64,NE,35,1.,R.Goodman,12
M.Bosher,64,ATL,35,1.,D.Lewis,20
M.Bosher,69,ATL,35,-4.,D.Lewis,20
A.Henery,73,PHI,35,-8.,E.Weems,36
M.Bosher,66,ATL,35,-1.,D.Lewis,23
M.Bosher,65,ATL,35,0.,D.Lewis,30
A.Henery,69,PHI,35,-4.,E.Weems,19
A.Henery,69,PHI,35,-4.,E.Weems,23
Josh.Brown,71,SL,35,-6.,D.Thomas,27
L.Tynes,61,NYG,35,4.,Q.Porter,22
L.Tynes,64,NYG,35,1.,Q.Porter,30
Josh.Brown,70,SL,35,-5.,D.Thomas,24
L.Tynes,69,NYG,35,-4.,Q.Porter,32
R.Lindell,37,BUF,35,28.,R.Ninkovich,10
R.Lindell,64,BUF,35,1.,J.Edelman,13
R.Lindell,66,BUF,35,-1.,J.Edelman,21
R.Lindell,65,BUF,35,0.,J.Edelman,29
O.Mare,70,CAR,35,-5.,D.Karim,37
M.Nugent,73,CIN,35,-8.,T.Ginn,27
D.Akers,67,SF,35,-2.,B.Tate,25
M.Nugent,69,CIN,35,-4.,T.Ginn,32
D.Akers,73,SF,35,-8.,B.Tate,25
P.Dawson,63,CLV,35,2.,E.Gates,16
D.Carpenter,72,MIA,35,-7.,B.Skrine,23
J.Hanson,67,DET,35,-2.,P.Harvin,25
R.Longwell,69,MIN,35,-4.,S.Logan,27
R.Longwell,65,MIN,35,0.,S.Logan,22
R.Longwell,44,MIN,35,21.,A.Fluellen,6
R.Longwell,67,MIN,35,-2.,S.Logan,25
J.Hanson,66,DET,35,-1.,L.Booker,25
J.Hanson,70,DET,35,-5.,L.Booker,68
J.Hanson,69,DET,35,-4.,P.Harvin,22
J.Hanson,68,DET,35,-3.,L.Booker,20
R.Longwell,53,MIN,35,12.,M.Morris,15
T.Morstead,70,NO,35,-5.,D.Manning,18
B.Hartmann,70,HST,35,-5.,D.Sproles,33
B.Hartmann,63,HST,35,2.,D.Sproles,19
B.Hartmann,70,HST,35,-5.,D.Sproles,32
T.Morstead,65,NO,35,0.,D.Manning,27
T.Morstead,69,NO,35,-4.,D.Manning,38
L.Tynes,67,NYG,35,-2.,D.Lewis,25
R.Bironas,67,TEN,35,-2.,Q.Cosby,19
N.Folk,69,NYJ,35,-4.,T.Jones,28
N.Folk,61,NYJ,35,4.,T.Jones,9
N.Folk,65,NYJ,35,0.,T.Jones,15
S.Janikowski,55,OAK,35,10.,J.Conner,11
